date,open,high,low,close,volume
2024-12-20,430.74310199904505,441.31501544447383,426.28760397482347,434.21405029296875,64263700
2024-12-23,434.35330774515677,435.2583384488606,430.46467134384744,432.8714599609375,19152500
2024-12-24,432.27469051669533,437.1976515770788,431.817212852652,436.9291076660156,7164500
2024-12-26,436.6804901261448,438.5303413291557,434.24389716434194,435.7157897949219,8194200
2024-12-27,432.22498090820386,432.8415878431465,424.020065946368,428.1772155761719,18117700
2024-12-30,423.7316509986102,425.21349868579347,419.59438106008827,422.50836181640625,13158700
2024-12-31,423.77143145899026,424.3979934566231,418.36115784079396,419.1965637207031,13246500
2025-01-02,423.2045424399656,423.74159992080814,412.5829142901712,416.2925109863281,16896500
2025-01-03,418.7788846089508,421.7127757009971,417.24732219520826,421.0364990234375,16662900
2025-01-06,425.66104554069966,431.9465149926899,423.15482788109534,425.5118713378906,20573600
2025-01-07,426.655570865203,428.29654775990844,418.50037065706186,420.0617980957031,18139100
2025-01-08,421.14581248112984,424.6366402910522,419.2363221421035,422.23980712890625,15054600
2025-01-10,422.3094749538564,422.3890244132644,412.7519761682606,416.6605224609375,20201100
2025-01-13,412.97077003054903,416.21296436365594,410.03690951971083,414.9101257324219,17604800
2025-01-14,415.5267269300622,417.4461724776856,408.4754763868852,413.3984375,16935900
2025-01-15,416.83953041233667,425.8102267141552,415.98421438422275,423.98028564453125,19637800
2025-01-16,426.35721474684357,427.1428756329152,422.07077084126166,422.25970458984375,15300000
2025-01-17,431.7177703608077,432.1056536473427,425.83013912279745,426.6854248046875,26197500
2025-01-21,427.8490471438773,428.54520356031776,423.2741792396476,426.1583251953125,26085700
2025-01-22,435.1688283301516,444.8257568157961,433.6173558153904,443.7616271972656,27803800
2025-01-23,439.58451646364995,444.3085582129765,439.08724891108926,444.2687683105469,18389300
2025-01-24,442.7272955771019,444.20914332055247,438.987833493392,441.63330078125,15549500
2025-01-27,421.69287703242304,432.82172827375285,421.18565437157145,432.1852111816406,35647800
2025-01-28,432.22498499378844,445.9296782334323,429.02258057650255,444.7561340332031,23491700
2025-01-29,444.2489087647689,444.4378728714111,437.9932741704639,439.9127197265625,23581400
2025-01-30,416.4814791520961,420.5491243253889,410.9021514578089,412.7221374511719,54586300
2025-01-31,416.69033910532374,418.39098567699745,412.64257384774635,412.791748046875,34161900
2025-02-03,409.3506540265293,413.1398303368367,406.4267183987767,408.67437744140625,25679100
2025-02-04,410.43471361041793,411.65800277159144,407.5008227766752,410.116455078125,20532100
2025-02-05,410.0965981017129,411.5684907814938,408.1572423104593,411.0314636230469,16316700
2025-02-06,411.737515806655,415.9145752087822,411.737515806655,413.5475769042969,16309800
2025-02-07,414.2040051086223,416.36212936115334,405.86979579790295,407.5107727050781,22886800
2025-02-10,411.44913283343,413.1895693646485,408.6744015876666,409.96728515625,20817900
2025-02-11,407.4013772616106,410.2357780460881,407.06320861531077,409.1915283203125,18140600
2025-02-12,404.98464070295296,408.5053035519359,402.1601645834243,406.8046569824219,19121700
2025-02-13,404.775785007703,408.7539254008991,404.13926797640636,408.29644775390625,23891700
2025-02-14,405.5614808415711,406.6753553081934,403.66191514014076,406.1979675292969,22758500
2025-02-18,405.7703454735141,408.3561429609082,404.2785427328027,407.4013977050781,21423100
2025-02-19,405.65099512827777,413.21939292620334,405.4222411212721,412.5033264160156,24114200
2025-02-20,413.84867949906476,417.8547165109783,411.10822380495836,414.6857604980469,23508700
2025-02-21,415.8915301727366,416.59905745325864,406.4743466307379,406.793212890625,27524800
2025-02-24,407.09219625426255,407.9491968592537,397.93408950529806,402.59783935546875,26443700
2025-02-25,399.7079184567694,400.52507980230723,395.3231955078189,396.5190124511719,29387400
2025-02-26,396.6286502127144,402.19924554396545,392.88169018272754,398.3426818847656,19619000
2025-02-27,399.87728914292836,404.33177619538384,390.80889711711075,391.1676330566406,21127400
2025-02-28,391.29719366600983,396.24994544118493,385.2283339547379,395.6121520996094,32845700
2025-03-03,397.4358274187669,397.4358274187669,384.8197626823639,387.14166259765625,23007700
2025-03-04,382.06932141422595,391.21745294280987,379.67765721488945,387.26123046875,29342900
2025-03-05,387.9887187604894,400.27594221038044,387.4605594414927,399.628173828125,23433100
2025-03-06,392.91158534383527,400.7542663515353,391.3171323240562,395.5125427246094,23304600
2025-03-07,390.9583919892802,393.42976525122566,384.20192438386283,391.9449462890625,22034100
2025-03-10,384.50085520495696,385.05890917094194,375.9107776446238,378.840576171875,32840100
2025-03-11,377.6846284139058,384.6603339518935,375.6018856955347,379.1296081542969,30380200
2025-03-12,381.62092254273574,383.883033194115,377.634805186652,381.9397888183594,24253600
2025-03-13,381.8301614244045,383.9826683121219,376.139987768004,377.45538330078125,20473000
2025-03-14,378.46189966674945,388.87564310802037,378.19284770158055,387.21142578125,19952800
2025-03-17,385.35789354291256,391.3470139725856,384.23181056492524,387.3509521484375,22474300
2025-03-18,385.72663184862864,386.02557849597406,379.7773502731509,382.1889343261719,19486900
2025-03-19,384.1919384194473,388.3275289171194,382.66724981244226,386.4739990234375,19185500
2025-03-20,384.40121765018193,390.4302384005767,381.9497639905121,385.4974060058594,18470500
2025-03-21,381.8899648927027,390.38038369901005,381.47140919973003,389.9020690917969,39675900
2025-03-24,394.02768406346627,394.02768406346627,388.45708885622673,391.7157287597656,21004500
2025-03-25,392.552857032296,394.98436068056907,391.2773006739415,393.7885437011719,15775000
2025-03-26,393.6290879777552,393.93800963918454,387.2214116418782,388.6165466308594,16108400
2025-03-27,388.7759758195498,390.87863801869304,386.05543991632794,389.2243957519531,13766800
2025-03-28,386.7330813092454,387.77945533191945,375.6217855831935,377.48529052734375,21632000
2025-03-31,371.2470435423123,375.761320171641,365.96541986866765,374.087158203125,35184700
2025-04-01,373.34968615477356,381.52123836039385,371.93463161723514,380.863525390625,19689500
2025-04-02,376.6581801475031,383.74348886180815,375.3128595122782,380.813720703125,16092600
2025-04-03,373.4892252977989,376.16989155085776,368.06810346654436,371.8150329589844,30198000
2025-04-04,362.86621412703136,373.28990195338014,358.2323590249941,358.5910949707031,49209900
2025-04-07,349.66222551139305,369.7123913004176,343.5933653790687,356.61798095703125,50425000
2025-04-08,366.98190125867967,372.35317854006513,349.0343982710952,353.3294372558594,35868900
2025-04-09,352.3129939705509,391.8652461990382,351.8745186247924,389.1347351074219,50199700
2025-04-10,380.7339860356081,382.56759631800514,366.5234683324548,380.0264587402344,38024400
2025-04-11,379.3189154840166,388.6962291414208,377.57498926356885,387.101806640625,23839200
2025-04-14,391.8552468593249,393.28027643878613,382.8765082652718,386.4640197753906,19251200
2025-04-15,387.16161616456134,390.5298901348079,382.82670753665025,384.3912658691406,17199900
2025-04-16,379.34883521582236,380.2855448116978,366.72279516422714,370.32025146484375,21967800
2025-04-17,372.45282110026085,373.02085009277744,365.61664478749583,366.5035400390625,21120200
2025-04-21,361.5607667541322,363.21500903617533,354.43558836453434,357.87359619140625,20807300
2025-04-22,362.1188421014038,366.4935901583944,358.611039306251,365.5469055175781,19485000
2025-04-23,374.75482418771264,379.069813295219,371.7253664544321,373.09063720703125,20545500
2025-04-24,374.3960646492269,387.10181303671203,373.8878249819962,385.9557800292969,22232300
2025-04-25,385.65684745985266,390.79894240871675,383.2651831703409,390.4900207519531,18973200
2025-04-28,390.59964052478745,391.37693221129894,385.2981274275963,389.80242919921875,16579400
2025-04-29,389.9419132819562,393.7287429695286,389.02512333213684,392.67242431640625,14974000
2025-04-30,388.94537633492024,395.2833185411371,383.10572919383554,393.88818359375,36461100
2025-05-01,429.6137271918364,435.47332427713997,423.4252888222868,423.9235534667969,58938100
2025-05-02,430.2415647531947,437.91485278651635,428.49763841940904,433.769287109375,30757400
2025-05-05,431.367624097433,437.97461808249534,430.6102521137275,434.65618896484375,20136100
2025-05-06,430.6999888667604,436.2107948487266,429.6735648726689,431.8061218261719,15104200
2025-05-07,432.3342674079582,436.5994115910065,429.6137314736212,431.8459777832031,23295300
2025-05-08,436.41007376009867,442.1301726837614,434.147963172883,436.6492614746094,23491300
2025-05-09,438.4728871570268,439.21030909915044,434.3671913522403,437.2073059082031,15324200
2025-05-12,444.39229048229146,447.8103787748487,438.2536661790282,447.7007751464844,22821900
2025-05-13,446.22591154405814,449.1058959658508,443.8142971336702,447.5812072753906,23618800
2025-05-14,446.5846525094385,452.32464056421765,446.5846525094385,451.36798095703125,19902800
2025-05-15,450.0301794411029,455.44129747226026,449.6907411096269,452.3863220214844,21992300
2025-05-16,451.30808680840903,453.6142932166669,447.99355872232604,453.5244445800781,23849800
2025-05-19,450.14000552921704,458.83570185482216,450.0601197660991,458.11688232421875,21336500
2025-05-20,454.8422775622727,457.58776423526933,453.57437286704067,457.4180603027344,15441800
2025-05-21,453.8239575485261,457.02868069868646,451.06847756848606,451.8272399902344,19216900
2025-05-22,454.2033434579146,459.49463285512667,453.1550484484722,454.11346435546875,18025600
2025-05-23,449.24150862772166,452.94541128469075,448.17325738802526,449.441162109375,16883500
2025-05-27,455.7308170830738,460.19348195260824,455.3713920868909,459.93389892578125,20974300
2025-05-28,460.4630558858422,461.7609101640183,456.1800880198718,456.609375,17086300
2025-05-29,460.79250051058557,460.9622349154345,454.56275123248776,457.9272155761719,13974800
2025-05-30,458.96549737927586,460.9222720478794,454.79236501090486,459.60443115234375,34770500
2025-06-02,456.3897628439735,461.35157690062545,456.1401731404802,461.2118225097656,16626500
2025-06-03,460.7126363614999,463.3782677615003,460.1036216507913,462.2101745605469,15743800
2025-06-04,463.2384646092932,464.9256933509807,462.2600620562611,463.1086730957031,14162700
2025-06-05,464.1968775224098,468.8791825139859,463.26841119380083,466.91241455078125,20131700
2025-06-06,469.31846913564885,472.56313512848675,468.0106215882427,469.6080017089844,15285600
2025-06-09,468.92913895110996,472.6529977632414,467.8508943889836,471.97412109375,16469900
2025-06-10,470.4166711436691,472.02401413852874,466.19360257943936,470.1471252441406,15375900
2025-06-11,469.24859086789724,474.68965849935887,468.88919632531986,471.8443298339844,16399200
2025-06-12,474.2403884361742,479.6315503555016,472.7428502291372,478.0840759277344,18950600
2025-06-13,475.62811338522215,478.3935562569989,471.98410990605987,474.18048095703125,16814500
2025-06-16,474.4300645574067,479.90108160832807,474.2204177457221,478.3536376953125,15626100
2025-06-17,474.6197503672441,477.9542649832925,473.30190948641297,477.25543212890625,15414100
2025-06-18,477.21549881727225,480.2105751696819,473.68130019053103,479.4518127441406,17526500
2025-06-20,481.4385756672578,482.666537493529,476.0873566497709,476.6164855957031,37576200
2025-06-23,477.425138713905,486.94948990747275,471.7345120072702,485.2023620605469,24864000
2025-06-24,488.1475336634371,491.0427680081874,486.0010379300524,489.30560302734375,22305600
2025-06-25,491.2324636297239,493.7483167920849,488.58681895090325,491.4620666503906,17495100
2025-06-26,492.1709105807123,497.2226034494893,492.0011761864687,496.6335754394531,21578900
2025-06-27,496.73341116664807,498.4805390751374,492.22084033701867,495.1260681152344,34539200
2025-06-30,496.22427056302723,499.9381665482639,494.51705506439515,496.5936584472656,28369000
2025-07-01,495.655190908974,497.2325843953567,490.1742108879921,491.242431640625,19945400
2025-07-02,489.1858263089447,492.69007550131784,487.8979653734086,490.2840270996094,16319600
2025-07-03,492.99955771280014,499.3091926553608,492.6301698307581,498.02130126953125,13984800
2025-07-07,496.56369887519327,497.9314455400232,494.41723357438383,496.90313720703125,13981600
2025-07-08,496.42390920841734,497.3823555722493,493.2990413573122,495.804931640625,11846600
2025-07-09,499.47890106455674,505.94827712953634,498.919822567675,502.68365478515625,18659500
2025-07-10,502.22438258392543,503.6121159415126,496.93309312638246,500.656982421875,16492100
2025-07-11,497.6519112557523,504.20114253320645,496.9829974553982,502.49395751953125,16459500
2025-07-14,500.6968893054946,503.14288052756655,500.20770324807717,502.1944274902344,12058800
2025-07-15,502.19441482497484,507.465747883617,501.9648118083004,504.9898376464844,14927200
2025-07-16,504.35088083250554,505.88836188358,501.06630238508603,504.7901611328125,15154400
2025-07-17,504.85005963085433,512.5274410723513,504.7901605415637,510.8601989746094,17503100
2025-07-18,513.6356127696338,513.7953843002441,506.59719545986655,509.212890625,21209700
2025-07-21,505.8783619126309,511.24956741731427,504.7202620876888,509.2228698730469,14066800
2025-07-22,510.13139215337156,510.3610256433726,504.44073486328125,504.44073486328125,13868600
2025-07-23,505.9183250285286,505.95826791167354,499.87826643817476,505.0397644042969,16396600
2025-07-24,507.93498157135946,512.826933461713,506.4673929575042,510.0415344238281,16107000
2025-07-25,511.6289272082179,517.4393829887753,509.52240467312413,512.866943359375,19125700
2025-07-28,513.2362984451797,514.1547714605564,509.2827757416266,511.65887451171875,14308000
2025-07-29,514.6839236482208,516.7704593446111,510.7204076628311,511.728759765625,16469200
2025-07-30,514.3244691518986,515.1032182392812,508.6038929137552,512.3976440429688,26380400
2025-07-31,554.3187056451394,554.5383762548963,531.0270400328567,532.6243896484375,51617300
2025-08-01,534.1219588686084,534.9206337229102,520.0051507892547,523.2498168945312,28977600
2025-08-04,527.4030257699867,537.3666271513684,527.2632409127965,534.7609252929688,25349000
2025-08-05,536.2983661514853,536.4181643311854,526.374677366439,526.8838500976562,19171600
2025-08-06,530.0287318260303,530.8274067099719,523.1700114791388,524.0784912109375,21355700
2025-08-07,525.9354090023164,527.2233308658066,516.7005900083886,519.9852294921875,16079100
2025-08-08,521.7423060527517,523.7989228282858,518.5575389118288,521.1832275390625,15531000
